en,cn,count,r18
holding chopsticks,拿着筷子,4842,0
by Tintoretto,丁托雷托,4840,0
ooyodo (kancolle),大淀 (kancolle),4837,0
pillar,柱子,4835,0
astolfo (fate),阿斯托尔福（命运）,4833,0
gundam 00,高达 00,4833,0
helltaker,地狱猎手,4833,0
weapon over shoulder,肩扛武器,4830,0
playing games,玩游戏,4824,0
white collar,白领,4820,0
by Archibald Thorburn,阿奇博尔德·索伯恩,4820,0
superhero,超级英雄,4811,0
female orgasm,女性高潮,4810,1
black tank top,黑色背心,4808,0
river,河流,4803,0
time paradox,时间悖论,4802,0
shelf,书架,4800,0
axis powers hetalia,轴力量黑塔利亚,4795,0
standing split,站立劈腿,4791,0
Cartoon split,卡通劈腿,4791,0
love live! nijigasaki high school idol club,爱生活！ nijigasaki高中偶像俱乐部,4790,0
darling in the franxx,亲爱的 franxx,4784,0
dead or alive,死或活,4781,0
cardboard box,纸箱,4780,0
grapes,葡萄,4780,0
elsword,艾斯之剑,4777,0
hiiragi kagami,柊镜,4774,0
by Audrey Kawasaki,奥黛丽·川崎,4770,0
kobayashi-san chi no maidragon,小林家的龙女仆,4762,0
tatsuta (kancolle),tatsuta (kancolle),4761,0
darjeeling (girls und panzer),大吉岭（女孩和装甲）,4758,0
dokidoki! precure,多基多基！预固化剂,4749,0
new super mario bros. u deluxe,新超级马里奥兄弟。你豪华的,4747,0
female pervert,女色狼,4745,1
street,街道,4743,0
by George Lucas,乔治·卢卡斯,4740,0
mutsu (kancolle),陆奥 (kancolle),4738,0
castle,城堡,4736,0
biceps,肱二头肌,4734,0
real life,现实生活,4734,0
by Arthur Streeton,亚瑟·斯特里顿,4730,0
baseball bat,棒球棒,4728,0
flag print,旗印,4726,0
sweating profusely,大汗淋漓,4725,0
wet panties,湿内裤,4725,1
ear blush,耳红,4724,0
mona (genshin impact),莫娜（原神）,4719,0
:|,:|,4717,0
cu chulainn (fate),cu chulainn (命运),4717,0
little busters!,小克星！,4717,0
argyle legwear,菱形裤腿,4714,0
vento aureo,文托金黄色,4714,0
braided bun,编织发髻,4713,0
chun-li,春丽,4713,0
super crown,超级皇冠,4711,0
pokemon hgss,宠物小精灵 hgss,4708,0
breast envy,胸部羡慕,4706,1
pink gloves,粉色手套,4704,0
by Albrecht Durer,阿尔布雷特·丢勒,4700,0
single mechanical arm,单机械臂,4698,0
between fingers,指间,4695,0
flat color,纯色,4693,0
flat water pen,平涂水笔,4693,0
footjob,足交,4693,1
aqua necktie,水色领带,4689,0
tape,胶带,4689,0
red collar,红领,4686,0
waistcoat,马甲,4682,0
police uniform,警察制服,4681,0
by Andrea Kowch,Andrea Kowch,4680,0
gigantic breasts,超巨乳,4678,1
checkered,方格的,4676,0
grey headwear,灰色头饰,4676,0
3,3,4674,0
holding spoon,拿着勺子,4670,0
laptop,笔记本电脑,4667,0
female ejaculation,潮吹,4663,1
orb,球体,4662,0
dressing,连衣裙,4656,0
forehead protector,护额,4652,0
asashio (kancolle),朝潮 (kancolle),4651,0
by Dorina Costras,多丽娜·科斯特拉斯,4650,0
clannad,部落,4649,0
bare tree,光秃秃的树,4635,0
cookie (touhou),饼干（东方）,4635,0
long braid,长辫子,4635,0
diagonal stripes,斜条纹,4634,0
gridman universe,格子宇宙,4632,0
grey thighhighs,灰色长筒袜,4630,0
unmoving pattern,不动的图案,4630,0
tengu-geta,天狗木屐,4629,0
dark background,深色背景,4627,0
black horns,黑角,4619,0
thighhighs under boots,长筒高跟鞋,4619,0
black blindfold,黑色眼罩,4617,0
red bra,红色文胸,4614,0
split mouth,裂口,4610,0
;p,;p,4607,0
penguin,企鹅,4607,0
by Alex Ross,亚历克斯·罗斯,4600,0
by Hasui Kawase,Hasui Kawase公司,4600,0
danmaku,弹幕,4599,0
pink choker,粉色项圈,4599,0
kijin seija,旗人制衣,4598,0
see-through sleeves,透明袖子,4598,0
animal collar,动物项圈,4593,0
sweater lift,毛衣升降机,4593,0
single sock,单袜,4592,0
black rock shooter,黑岩射手,4591,0
red sweater,红色毛衣,4588,0
huge penis,巨屌,4581,1
sparkling eyes,闪闪发光的眼睛,4579,0
diamond (shape),钻石（形状）,4577,0
serval print,薮打印,4573,0
minami kotori,南小鸟,4570,0
book stack,书架,4569,0
competition school swimsuit,比赛学校泳衣,4568,0
breast suppress,胸部抑制,4567,1
lily (flower),百合（花）,4562,0
may (pokemon),五月（口袋妖怪）,4561,0
by Lucas Cranach the Elder,老卢卡斯·克兰奇,4560,0
hand on own stomach,手放在自己的肚子上,4555,0
metroid,银河战士,4551,0
company connection,公司连接,4547,0
kaban (kemono friends),小包 (kemono 朋友),4547,0
trading card,交易卡,4546,0
by Briton Rivière,布里顿河,4540,0
by Antonio Mora,安东尼奥·摩拉,4540,0
albino,白化病,4536,0
hand on own ass,手在自己的屁股上,4534,1
bursting breasts,爆乳,4532,1
nishizumi maho,西泉真帆,4532,0
by Mandy Disher,曼迪·迪舍斯,4530,0
shopping bag,购物袋,4527,0
frilled thighhighs,褶边长筒袜,4522,0
costume switch,服装开关,4520,0
covering face,遮脸,4519,0
extra eyes,额外的眼睛,4519,0
hammer (sunset beach),锤子（日落海滩）,4519,0
patreon logo,patreon 标志,4519,0
dog tags,狗牌,4518,0
extra arms,额外的武器,4513,0
v-neck,V领,4510,0
by Henri-Edmond Cross,亨利·埃德蒙德·克劳斯,4510,0
chain-link fence,铁丝网围栏,4509,0
dango,团子,4509,0
tail ribbon,尾丝带,4507,0
pot,锅,4506,0
kinomoto sakura,木之本樱花,4502,0
meat,肉,4500,0
no socks,没有袜子,4498,0
clownpiece,克劳恩皮丝,4497,0
adjusting headwear,调整头饰,4496,0
onee-shota,1个正太,4492,0
charm (object),魅力（对象）,4489,0
byleth (fire emblem),byleth (火徽),4487,0
twilight,暮光,4484,0
emiya shirou,卫宫士郎,4482,0
monocle,单片眼镜,4481,0
uterus,子宫,4480,0
blue coat,蓝色外套,4477,0
tassel earrings,流苏耳环,4475,0
water gun,水枪,4472,0
holding hat,拿着帽子,4470,0
by Auguste Toulmouche,奥古斯特·图尔莫切,4470,0
shark tail,鲨鱼尾巴,4468,0
by Hubert Robert,罗伯尔,4460,0
yandere,病娇,4459,0
angel beats!,天使节拍！,4456,0
bad nicoseiga id,坏 nicoseiga id,4454,0
quiver,颤抖,4454,0
facing another,面对另一个,4451,0
heart cutout,心形镂空,4451,0
yellow footwear,黄色鞋类,4448,0
clothes removed,脱掉衣服,4440,0
hands on own cheeks,双手放在自己的脸颊上,4438,0
fur-trimmed cape,毛边斗篷,4437,0
archer (fate),弓箭手（命运）,4432,0
bokeh,焦外成像,4432,0
heartcatch precure!,心动预科！,4431,0
wolf,狼人,4430,0
exhibitionism,裸露狂,4429,0
multicolored skin,五彩的皮肤,4429,0
rosa (pokemon),罗莎（宠物小精灵）,4429,0
panty & stocking with garterbelt,吊袜带内裤和长袜,4426,0
purple lips,紫色的嘴唇,4425,0
keqing (genshin impact),刻晴（原神）,4421,0
ebifurya,ebifurya,4415,0
itsumi erika,五海绘里香,4415,0
bismarck (kancolle),俾斯麦 (kancolle),4412,0
meiko,meiko,4410,0
teardrop,泪滴,4410,0
by Syd Mead,席德·米德,4410,0
fur-trimmed capelet,毛边披肩,4407,0
holding eyewear,拿着眼镜,4405,0
armpit peek,腋下窥视,4404,0
koha-ace,koha-ace,4401,0
sanpaku,三白眼,4401,0
closed umbrella,封闭伞,4399,0
megami magazine,女神杂志,4397,0
goddess,女神,4397,0
thong bikini,丁字裤比基尼,4387,0
topknot,顶髻,4385,0
internal cumshot,内部 射液,4384,1
reaching,抵达,4384,0
ship,船,4384,0
zombie,僵尸,4384,0
sendai (kancolle),仙台 (kancolle),4379,0
c.c.,C.C.,4377,0
dougi,练功服,4376,0
ooi (kancolle),ooi (kancolle),4374,0
aki minoriko,秋小子,4372,0
by Carl Spitzweg,卡尔·施皮茨韦格,4370,0
by Alyssa Monks,阿丽莎·芒克斯,4370,0
hydrangea,绣球花,4369,0
mordred (fate),莫德雷德（命运）,4369,0
mori calliope,森丽莲,4367,0
shorts pull,拉短裤,4362,0
samus aran,萨姆阿兰,4358,0
onigiri,饭团,4348,0
minamoto no raikou (fate),Minamoto no raikou (fate),4347,0
microphone stand,麦克风支架,4344,0
tail bow,尾弓,4341,0
pyra (xenoblade),pyra（异形之刃）,4338,0
izumi konata,泉小田,4329,0
military jacket,军装夹克,4319,0
dimples of venus,维纳斯酒窝(腰窝),4315,0
knight,骑士武士,4315,0
anal beads,肛珠,4312,1
blood splatter,血溅,4312,0
caesar anthonio zeppeli,凯撒·安东尼奥·齐佩利,4311,0
braided bangs,编织刘海,4310,0
hieda no akyuu,飞騨的 akyuu,4302,0
holding card,持卡,4302,0
autumn,秋天,4301,0
heart print,心印,4301,0
hilda (pokemon),希尔达 (口袋妖怪),4299,0
infection monitor (arknights),感染监测器 (arknights),4293,0
final fantasy vii remake,最终幻想七重制版,4292,0
moaning,呻吟,4290,0
traditional bowtie,传统领结,4290,0
firing,射击,4289,0
flame,火焰,4289,0
floating air flame,浮空火焰,4289,0
flower knight girl,花骑士少女,4288,0
marnie (pokemon),玛妮（宠物小精灵）,4288,0
swimsuit pull,拉泳衣,4287,0
fox shadow puppet,狐狸皮影,4283,0
puzzle & dragons,拼图与龙,4282,0
akashi (kancolle),明石 (kancolle),4281,0
thigh holster,大腿皮套,4281,0
by Edward Lear,爱德华·李尔,4280,0
fake screenshot,假截图,4276,0
roswaal mansion maid uniform,罗斯瓦尔大厦女仆制服,4271,0
by Ralph McQuarrie,拉尔夫·麦奎立,4270,0
lance,长枪,4269,0
rose petals,玫瑰花瓣,4268,0
falling petals,飘落的花瓣,4267,0
leg warmers,暖腿器,4267,0
phantasy star,梦幻之星,4266,0
prosthesis,假肢,4266,0
yuzuki yukari,yuzuki yukari,4264,0
breast lift,隆胸,4261,1
open vest,开背背心,4257,0
turn pale,脸色苍白,4256,0
cum on tongue,射 上 舌头,4255,1
yae miko,八重巫女,4254,0
pillow hat,枕帽,4249,0
stomach bulge,肚子凸起,4249,0
bicycle,自行车,4248,0
paper lantern,纸灯笼,4247,0
flower field,花田,4246,0
cowboy hat,牛仔帽,4244,0
amami haruka,奄美遥,4242,0
family,一家人,4239,0
colored pencil (medium),彩色铅笔（中号）,4238,0
convenient leg,方便的腿,4234,0
animal nose,动物鼻子,4233,0
solid circle eyes,实心圆眼,4233,0
unsheathing,出鞘,4228,0
father and daughter,父亲和女儿,4221,0
pokemon legends: arceus,口袋妖怪传说：阿尔宙斯,4221,0
noodles,面条,4217,0
takao (kancolle),高尾 (kancolle),4215,0
multiple 4koma,多个 4koma,4213,0
amputee,残疾截肢,4210,0
anchovy (girls und panzer),鳀鱼（女孩和装甲）,4207,0
cross earrings,交叉耳环,4203,0
holding fork,握叉,4203,0
floating object,浮动物体,4202,0
robot joints,机器人关节,4201,0
by Sailor Moon,水手月亮,4200,0
train interior,火车内饰,4194,0
sekibanki,赤蛮奇,4189,0
gym shirt,运动衫,4185,0
musashi (kancolle),武藏 (kancolle),4185,0
visor,遮阳帽,4185,0
yoko littner,洋子利特纳,4185,0
by Simon Stalenhag,西蒙·斯泰伦哈格,4180,0
single bare shoulder,单裸肩,4177,0
peeking out,窥视,4173,0
jumpsuit,连身衣,4172,0
by Edward Robert Hughes,爱德华·罗伯特·休斯,4170,0
skyscraper,摩天大楼,4164,0
high place,高处,4164,0
pink sweater,粉色毛衣,4160,0
electric guitar,电吉他,4158,0
striped ribbon,条纹丝带,4158,0
fox,狐狸,4157,0
mind control,精神控制,4157,0
condom in mouth,安全套在嘴里,4154,1
watashi ga motenai no wa dou kangaetemo omaera ga warui!,watashi ga motenai no wa dou kangaetemo omaera ga warui!,4153,0
full armor,全盔,4148,0
large bow,大弓,4148,0
junko (touhou),纯子（东方）,4146,0
knees to chest,膝盖到胸部,4142,0
by Jules Bastien-Lepage,儒勒·巴斯蒂安·莱佩奇,4140,0
old school swimsuit,老派泳装,4139,0
ninomae ina'nis,ninomae ina'nis,4132,0
heart-shaped box,心形盒子,4131,0
yellow hairband,黄色发带,4131,0
by Richard S. Johnson,理查德·约翰逊,4130,0
vase,花瓶,4128,0
glaring,怒目而视,4124,0
disembodied penis,去实体阴茎,4122,1
navel hair,肚脐毛,4121,0
nero claudius (fate/extra),尼禄克劳狄斯（命运/额外）,4119,0
open hoodie,连帽衫,4118,0
minato aqua,港区 4117,4117,0
chick,小鸡,4116,0
pokemon oras,宠物小精灵 oras,4113,0
okita souji (koha-ace),冲田总司 (koha-ace),4109,0
shiranui (kancolle),不知火 (kancolle),4107,0
bone,骨,4105,0
pink hairband,粉色发带,4096,0
purple leotard,紫色紧身衣,4096,0
colored tips,彩色提示,4095,0
single wing,单翼,4095,0
wo-class aircraft carrier,wo级航空母舰,4094,0
heart ahoge,心形呆毛,4092,0
double handjob,双手撸管,4091,1
by Rockwell Kent,罗克韦尔·肯特,4090,0
spring onion,葱,4088,0
pixiv sample,pixiv 样本,4085,0
waves,海浪,4082,0
kousaka honoka,高坂穗香,4081,0
leotard under clothes,紧身衣下的衣服,4077,0
strap pull,拉丝带,4073,0
resized,调整后的大小,4071,0
side-by-side,肩并肩,4070,0
holding wand,拿着魔杖,4066,0
elbow pads,护肘,4064,0
split-color hair,分色头发,4063,0
by Sparth,斯帕斯（Sparth）,4060,0
oripathy lesion (arknights),矿石病病变 (arknights),4059,0
ladle,长柄勺,4057,0
yellow nails,黄色指甲,4056,0
brown bow,棕色蝴蝶结,4055,0
knees,膝盖,4052,0
hibike! euphonium,骑自行车！次中音号,4051,0
green gloves,绿色手套,4050,0
sleeveless jacket,无袖外套,4050,0
haruyama kazunori,春山和典,4047,0
kirby (series),柯比（系列）,4044,0
trident,三叉戟,4044,0
sazanami (kancolle),sazanami (kancolle),4041,0
solid oval eyes,实心椭圆形眼睛,4041,0
futatsuiwa mamizou,futatsuiwa mamizou,4037,0
disgaea,魔界,4035,0
d.va (overwatch),d.va（守望先锋）,4034,0
plaid bow,格子蝴蝶结,4034,0
by Arnold Böcklin,阿诺德·伯克林,4030,0
by Lovis Corinth,科林特,4030,0
by Arnold Bocklin,阿诺德·勃克林,4030,0
by Robert Hagan,罗伯特·哈根,4030,0
frilled choker,褶边项链,4029,0
beer mug,啤酒杯,4027,0
flight deck,飞行甲板,4026,0
looking ahead,展望未来,4025,0
super robot wars,超级机器人大战,4025,0
naked ribbon,裸丝带,4022,1
gourd,葫芦,4018,0
souryuu (kancolle),souryuu (kancolle),4018,0
medusa (fate),美杜莎（命运）,4015,0
heart-shaped chocolate,心形巧克力,4014,0
ssss.gridman,ssss.gridman,4014,0
chest tattoo,胸部纹身,4013,0
by Gregory Crewdson,格利高里·克鲁德逊,4010,0
asuna (sao),亚丝娜 (sao),4008,0
tsukino usagi,月野兔,4005,0
yor briar,你的野蔷薇,4003,0
pussy peek,偷看外阴,4002,1
revolver,左轮手枪,4002,0
picture frame,相框,4000,0
red wings,红翼,3998,0
shijou takane,四条高根,3997,0
sukuna shinmyoumaru,sukuna Shinmyoumaru,3996,0
textless version,无文字版,3994,0
hiei (kancolle),hiei (kancolle),3992,0
impossible shirt,不可能的衬衫,3990,0
lowleg bikini,低腿比基尼,3990,0
red bodysuit,红色紧身连衣裤,3984,0
nanami chiaki,七海千秋,3981,0
by Thomas Benjamin Kennington,托马斯·本杰明·肯宁顿,3980,0
by Abbott Handerson Thayer,Abbott Handerson Thayer公司,3980,0
blinking,闪烁的,3979,0
bra strap,文胸带,3978,0
gold,金色/金子,3973,0
suigintou,水银灯,3972,0
>:(,>:(,3971,0
notebook,笔记本,3970,0
samidare (kancolle),samidare (kancolle),3970,0
akiyama yukari,秋山由香里,3969,0
ringlets,垂下的长鬈发,3962,0
ro-500 (kancolle),ro-500 (kancolle),3961,0
by Gilbert Stuart,吉尔伯特·斯图尔特,3960,0
kitsune,狐狸精,3959,0
weapon on back,背部武器,3956,0
yellow sclera,黄色巩膜,3953,0
utility pole,电线杆,3952,0
aiguillette,肩带,3950,0
aki shizuha,静叶秋,3949,0
arthropod girl,节肢动物女孩,3947,0
halter dress,吊带连衣裙,3944,0
shushing,嘘声,3943,0
senketsu,鲜血,3942,0
side braids,侧辫,3942,0
chest jewel,胸前宝石,3941,0
stardust crusaders,星尘十字军,3941,0
nitroplus,nitroplus,3938,0
panty peek,内裤偷看,3936,0
striped skirt,条纹半身裙,3936,0
short necktie,短领带,3934,0
lock,锁,3932,0
yamashiro (kancolle),山城 (kancolle),3931,0
grabbing another's hair,抓别人的头发,3928,0
popped collar,立领,3928,0
reverse trap,假小子,3928,0
trap,陷阱,3928,0
holding strap,固定带,3927,0
holding ball,持球,3925,0
crazy eyes,疯狂的眼睛,3924,0
mixed bathing,混浴,3924,0
striped scarf,条纹围巾,3924,0
whistle,吹口哨,3922,0
fedora,浅顶卷檐软呢帽,3915,0
gears,齿轮,3915,0
sailor,水手,3912,0
apex legends,顶点传奇,3911,0
diamond wa kudakenai,钻石 wa kudakenai,3908,0
hooded coat,连帽大衣,3902,0
by Louis Comfort Tiffany,Louis Comfort Tiffany公司,3900,0
monster girl encyclopedia,怪物少女百科,3899,0
kisaragi chihaya,如月千早,3898,0
blue hoodie,蓝色连帽衫,3892,0
kirishima (kancolle),雾岛 (kancolle),3887,0
money,钱,3886,0
gumi,古米,3883,0
hk416 (girls' frontline),hk416（少女前线）,3883,0
mythra (xenoblade),神话 (xenoblade),3882,0
dungeon ni deai wo motomeru no wa machigatteiru darou ka,Dungeon ni deai wo motomeru no wa machigatteiru darou ka,3879,0
verniy (kancolle),Verniy (kancolle),3879,0
garreg mach monastery uniform,garreg mach 修道院制服,3877,0
grabbing own ass,抓住自己的屁股,3871,1
fur-trimmed dress,毛边连衣裙,3870,0
hands on own knees,双手放在自己的膝盖上,3867,0
no mouth,没有嘴,3867,0
reverse grip,反握,3867,0
holding can,持罐,3862,0
fullmetal alchemist,钢之炼金术士 3855,3855,0
aether (genshin impact),以太（原神）,3854,0
letty whiterock,莱蒂·怀特洛克,3853,0
maebari,无线无肩带内裤,3853,0
detached wings,分离的翅膀,3852,0
winter coat,冬季大衣,3852,0
pinstripe pattern,细条纹图案,3851,0
waking up,醒来,3851,0
faceless female,女性不露面,3850,0
single elbow glove,单肘手套,3848,0
cane,手杖,3846,0
dio brando,迪奥白兰度,3844,0
showgirl skirt,歌舞女郎裙子,3843,0
orange bikini,橙色比基尼,3837,0
slime (substance),粘液（物质）,3831,0
amiya (arknights),阿米娅 (arknights),3830,0
tower,塔,3830,0
by Raphael Lacoste,拉斐尔拉科斯特,3830,0
skinny,极瘦的,3829,0
pov crotch,裆部视角,3827,0
gloria (pokemon),格洛丽亚（口袋妖怪）,3826,0
battle tendency,战势,3824,0
kiryuuin satsuki,桐生院小月,3820,0
orange (fruit),橙色（水果）,3817,0
amagami,天神,3816,0
ice cream cone,冰淇淋蛋筒,3816,0
polka dot bikini,波点比基尼,3815,0
minase iori,水濑八神,3814,0
mizuki hitoshi,水木仁,3813,0
waterfall,瀑布,3806,0
inazuma eleven,闪电十一人,3804,0
throne,王座,3804,0
brown vest,棕色背心,3800,0
kaguya-sama wa kokurasetai ~tensai-tachi no renai zunousen~,辉夜大人 wa kokurasetai ~tensai-tachi no renai zunosen~,3799,0
