en,cn,count,r18
akine (kuroyuri),akine (kuroyuri),115,0
amagi (wending waters serene lotus) (azur lane),天城（文定水静莲花）（碧蓝航线）,115,0
anchor hat ornament,锚帽饰品,115,0
appleq,苹果q,115,0
are you my master,你是我的主人吗115,115,0
azure meraki,天蓝色梅拉基,115,0
bastet (houtengeki),贝斯特 (houtengeki),115,0
bedside,床边,115,0
beenic,贝尼克,115,0
bitter crown,苦冠,115,0
blazblue: continuum shift,blazblue：连续变化,115,0
boukun habanero,布昆哈瓦那人,115,0
bouncing hair,弹跳的头发,115,0
bound knees,束缚膝盖,115,0
brazilian flag,巴西国旗,115,0
bumping,碰撞,115,0
cafe stella to shinigami no chou,cafe stella to shinigami no chou,115,0
chane laforet,香奈儿拉弗莱,115,0
chiimako,千马子,115,0
chiwa (chiwa0617),千和 (chiwa0617),115,0
chris4708,克里斯4708,115,0
chungu,春谷,115,0
convention,售卖现场,115,0
corrugated galvanised iron sheet,波纹镀锌铁皮,115,0
danjou sora,danjou sora,115,0
deg (deguana),度 (deguana),115,0
deilan12,德兰12,115,0
doora (dora0913),多拉 (dora0913),115,0
drumming,打鼓,115,0
ehart,哈特,115,0
electrodes,电击,115,0
eustace (granblue fantasy),尤斯塔斯（碧蓝幻想）,115,0
examination,考试,115,0
exhaust pipe,排气管,115,0
familiar (madoka magica),熟悉的（小圆魔法）,115,0
ferris wheel interior,摩天轮内饰,115,0
flamel symbol,火焰符号,115,0
foot massage,足部按摩,115,0
frilled babydoll,褶边洋娃娃,115,0
frog hood,蛙帽,115,0
furfrou,弗弗鲁,115,0
gachon jirou,嘉泉次郎,115,0
galactic empire,银河帝国,115,0
gecchu,壁虎,115,0
go-it,去吧,115,0
gunner (final fantasy),枪手（最终幻想）,115,0
h.n.elly (kirsten),赫内利（克尔斯滕）,115,0
hachikuji,八九寺,115,0
half-timbered,半木结构,115,0
helel ben shalem,海勒·本·沙勒姆,115,0
hisakawa riho,久川理穗,115,0
holding wallet,拿着钱包,115,0
hosshiwa,星岩,115,0
hotel01,酒店01,115,0
ichijou hitoshi,一条人,115,0
iga tomoteru,伊贺知照,115,0
ikamagu,伊卡玛古,115,0
improvised umbrella,即兴伞,115,0
inniyik,因尼依克,115,0
izumi (blue archive),izumi（蓝色档案）,115,0
jl tan,棕褐色,115,0
john su,约翰苏,115,0
juli (street fighter),juli (街头霸王),115,0
kabutoyama,角山,115,0
kadan (ad1999),卡丹 (ad1999),115,0
kagami toufu,镜豆腐,115,0
kagaya you,加贺谷你,115,0
kaneblob,卡尼布布,115,0
kaneda shoutarou,金田昭太郎,115,0
kanro ame (ameko),kanro ame (ameko),115,0
katase minami,片濑南,115,0
kawai rou,卡哇伊肉,115,0
kieed,基德,115,0
kinketsu,近结,115,0
kochikame,小龟龟,115,0
koi ni naritai aquarium,锦鲤成田水族馆,115,0
kori (trouble spirit),kori（麻烦的精神）,115,0
kos-mos re:,科斯莫斯 re:,115,0
kotaka,小高,115,0
kouga (mutsumi),kouga (mutsumi),115,0
kujuu shikuro,九重六郎,115,0
kukimaru,久木丸,115,0
kurama norihito,鞍马德仁,115,0
kurousagi (mondaiji),黑兔（mondaiji）,115,0
kurowa (curowa),黑羽 (curowa),115,0
kurusu tatsuya,来栖达也,115,0
kuzu (miduhana),葛（miduhana）,115,0
layer (mega man),层（巨人）,115,0
leonardo watch,莱昂纳多手表,115,0
luciana mazzei,卢西亚娜·马泽,115,0
machiko ryou,町子亮,115,0
marley military uniform,马利军装,115,0
maruyaa (malya1006),马鲁亚 (malya1006),115,0
maruzensky (blasting off summer night) (umamusume),maruzensky（从夏夜起飞）（umamusume）,115,0
master nemesis,主克星,115,0
matsushita makako,松下真花子,115,0
mia0309,mia0309,115,0
mimic chest,模仿胸部,115,0
miria marigold mackenzie,米莉亚万寿菊麦肯齐,115,0
mizu (lzzrwi603),水 (lzzrwi603),115,0
morita (moritania),森田（莫里塔尼亚）,115,0
motobi (mtb umk),motobi (山地车 umk),115,0
multicolored buttons,多彩多姿的按钮,115,0
mushroom girl,蘑菇女孩,115,0
nakasawa kei,中泽圭,115,0
nameless (rynono09),无名 (rynono09),115,0
nami makoto,奈美诚,115,0
nephthys2356,奈芙蒂斯2356,115,0
nichibotsu (kitaziman),nichibotsu (北子万),115,0
nisetanaka,新濑田中,115,0
nishiya futoshi,西屋 futoshi,115,0
nito (nshtntr),尼托 (nshtntr),115,0
nitro (mugityaoisii),硝基 (mugityaoisii),115,0
otter girl,水獭女孩,115,0
palette knife,调色刀,115,0
panda print,熊猫印花,115,0
panda tail,熊猫尾巴,115,0
people's liberation army,人民解放军,115,0
pie in face,馅饼在脸上,115,0
pillow sex,枕头性爱,115,1
pineapple slice,菠萝片,115,0
pnatsu,小夏,115,0
polka dot shorts,波点短裤,115,0
pool party (league of legends),泳池派对（英雄联盟）,115,0
porygon-z,porygon-z,115,0
precure all stars new stage: mirai no tomodachi,precure all stars 新阶段：mirai no tomodachi,115,0
rabiiandrain,蔓越莓干,115,0
rance (dokidoki! precure),兰斯 (dokidoki! precure),115,0
rei (princess connect!),rei（公主连接！）,115,0
ritateo,ritateo,115,0
sakana (saka11205),sakana (saka11205),115,0
sakura hanatsumi,樱花花津,115,0
sakusakusakurai,sakusakusakurai,115,0
sana!rpg,萨那！rpg,115,0
sasabunecafe,sasabunecafe,115,0
saya (blue archive),saya（蓝色档案）,115,0
scorpion girl,蝎女115,115,0
sd gundam g-generation,sd高达g代115,115,0
sebastian castellanos,塞巴斯蒂安·卡斯特拉诺斯,115,0
seirei tsukai no blade dance,seirei tsukai no Blade dance,115,0
sewenan,瑟文南,115,0
shadow (shadows house),影子（影子屋）,115,0
shin megami tensei iv,真女神时势 iv,115,0
shining star,闪亮的星星,115,0
shiory,夏里,115,0
shipping container,集装箱,115,0
sigurd (fire emblem),西格德（火徽）,115,0
simulated facial,模拟面部,115,1
snowflake ornament,雪花饰品,115,0
sorato (astllatte),索拉托 (astllatte),115,0
storage room,储藏室,115,0
superhero landing,超级英雄登陆,115,0
suzuki rika,铃木梨花,115,0
taiko no tatsujin,太鼓之达人,115,0
talon (league of legends),利爪（英雄联盟）,115,0
tama yu,玉游,115,0
tamakorogashi,玉子桥,115,0
tamura yukari,田村由香里,115,0
tea (cafe-chan to break time),茶（咖啡厅休息时间）,115,0
tenshi no 3p!,天师 3p!,115,0
teri terio,特里特里奥,115,0
thigh bow,大腿弓,115,0
tony kuusisto,托尼·库西斯托,115,0
torn sweater,破毛衣,115,0
transparent border,透明边框,115,0
triage x,分流 x,115,0
tuskryo,獠牙,115,0
umbrella riding,骑伞,115,0
valis,瓦利斯,115,0
wa2000 (op. manta ray) (girls' frontline),wa2000 (op. manta ray) (少女前线),115,0
wang yuanji,王元吉,115,1
wavy eyebrows,波浪形眉毛,115,0
weeds,杂草,115,0
whismur,耳语,115,0
winged fusiliers,有翼燧发枪手,115,0
working,工作中,115,0
wurmple,蠕虫,115,0
yamada michiru,山田道留,115,0
yasoji (16321578),yasoji (16321578),115,0
yaya (machine-doll),丫丫（机械人偶）,115,0
yellow tongue,黄舌,115,0
yocchi (tenyunkel),约基 (tenyunkel),115,0
yone,哟,115,0
yukifuri tsuyu,雪芙里 tsuyu,115,0
yumibakama meme,yumibakama 模因,115,0
yunomiya agari,汤宫agari,115,0
yuu201023,yuu201023,115,0
yuugenmagan,鱼根马干,115,0
yuuki shin,有纪新,115,0
yuya (oshidori),yuya (oshidori),115,0
accessory tan,配件棕褐色,114,0
aircraft catapult,飞机弹射器,114,0
akabane hibame,赤羽hibame,114,0
anezaki mamori,根崎守,114,0
anju (mocomocousagi),安居 (mocomocusagi),114,0
aramaru,荒丸,114,0
auction,拍卖,114,0
aymr (fire emblem),aymr（火徽）,114,0
bad vulva,坏外阴,114,1
bandaged chest,包扎的胸部,114,0
baozishark,包子鲨,114,0
baron (nsbaron),男爵 (nsbaron),114,0
big.g,大g,114,0
black mutou,黑木头,114,0
breaking bad,坏坏了,114,0
brera sterne,布雷拉斯特恩,114,0
brigid (fire emblem),brigid（火徽）,114,0
carol (skullgirls),卡罗尔（骷髅女孩）,114,0
castlevania: order of ecclesia,恶魔城：教会秩序,114,0
cereal,谷物早餐,114,0
chataro1412,查塔罗1412,114,0
chihuahua,吉娃娃,114,0
coco (yes! precure 5),可可（是的！预固化剂 5）,114,0
collision,碰撞,114,0
cramorant,醋栗,114,0
crowded,挤,114,0
cure white (cosplay),治愈白色（角色扮演）,114,0
cyber v,网络 v,114,0
dab (dance),民建联（舞蹈）,114,0
daisi gi,戴斯吉,114,0
dancouga (series),dancouga（系列）,114,0
day and night,白天和黑夜,114,0
denkaisui,传开水,114,0
dojirou,同治郎,114,0
dongho kang,东湖康,114,0
dragon (arms),龙（武器）,114,0
drew (pokemon),画（口袋妖怪）,114,0
e-liter 3k (splatoon),e-liter 3k (splatoon),114,0
eternal arcadia,永恒的阿卡迪亚,114,0
ferrari,法拉利,114,0
fii-tan,菲坦,114,0
frilled footwear,褶边鞋类,114,0
fukutchi,福知,114,0
gedou (shigure seishin),格斗 (shigure seishin),114,0
ginmu,银木,114,0
girls bravo,女孩好极了,114,0
goodbye sengen (vocaloid),再见 sengen (vocaloid),114,0
gregor (tsurunoka),格雷戈（鹤冈）,114,0
guhanshounen,古汉少年,114,0
hallessena,哈勒塞纳,114,0
hand sonic,手动声波,114,0
harle (chrono cross),哈尔（计时十字）,114,0
haru57928031,春57928031,114,0
hasegawa shin'ya,长谷川新屋,114,0
helloimtea,helloimtea,114,0
henriiku (ahemaru),henriiku (ahemaru),114,0
hentai oyaji,无尽的 oyaji,114,0
hirai chika,平井千花,114,0
hisui (stapspats),hisui (stapspats),114,0
hitmonlee,杀手,114,0
holding chalk,拿着粉笔,114,0
holox,holo六期生,114,0
houlen yabusame,霍伦·亚布萨姆,114,0
ichinose haru,一之濑春,114,0
igusaharu,猪草春,114,0
inamori mika,稻盛美嘉,114,0
izumi makoto,泉诚,114,0
jiao mao,焦毛,114,0
kaburagi yasutaka,kaburagi yasutaka,114,0
kaeru (kaerism),kaeru (kaerism),114,0
kaerunoko,春之子,114,0
kagura rei,神乐丽,114,0
kaii shoukougun,楷书军,114,0
kandori,坎多里,114,0
kemuri haku,kemuri 白,114,0
king of prism by prettyrhythm,棱镜之王 by prettyrhythm,114,0
kitou sakeru,鬼头酒,114,0
kobuta,小布多,114,0
komachi narota,小町成田,114,0
kuki panda (wkdwnsgk13),kuki 熊猫 (wkdwnsgk13),114,0
kuroino (kuroyashiro),黑野 (kuroyashiro),114,0
kuromukuro,黑黒,114,0
kuroshiro (ms-2420),黑四郎 (ms-2420),114,0
kururu (rhapsody),kururu（狂想曲）,114,0
lupusregina beta,lupusregina beta,114,0
m ko (maxft2),米高 (maxft2),114,0
maki daikichi,真纪大吉,114,0
mall,购物中心,114,0
marisu,玛丽苏,114,0
marley (pokemon),马利（口袋妖怪）,114,0
maroonabyss,栗色深渊,114,0
masaki kei,正树系,114,0
masquerain,假面舞会,114,0
matsu 84,马祖 84,114,0
matsunaga777,松永777,114,0
miori celesta,miori celesta,114,0
mochimochi (xseynao),麻糬 (xseynao),114,0
momoki run,桃木跑,114,0
mon mon,周一,114,0
mono land,单土地,114,0
mousse (arknights),慕斯 (arknights),114,0
nanashi maru,七无丸,114,0
nekoi hikaru,猫井光,114,0
nogami takeshi,野上武,114,0
octodeco,octodeco,114,0
ofuda on nipples,乳头上的ofuda,114,1
okuyama saori,奥山沙织,114,0
onimaru (onimal7802),鬼丸 (onimal7802),114,0
ootsuka mahiro,大冢真弘,114,0
parasite,寄生虫,114,0
pie slice,馅饼片,114,0
pizza delivery,披萨外卖,114,0
pleated sleeves,百褶袖,114,0
pokemon center,宠物小精灵中心,114,0
poko (mammypoko),poko (mammypoko),114,0
ragecndy,愤怒,114,0
rampart (apex legends),城墙（顶点传奇）,114,0
ran system,运行系统,114,0
riftgarret,裂谷阁楼,114,0
roshin,罗新,114,0
rukino saki,流野崎,114,0
rulue (puyopuyo),规则 (puyopuyo),114,0
rumoon,传闻,114,0
rumwik,伦维克,114,0
s-head commander,S头指挥官,114,0
sakagami ayumi,坂上由美,114,0
sakai eri (illustratoreri),堺绘里 (illustratoreri),114,0
sakuma rinko,佐久间临工114,114,0
sakura akari,樱花明里,114,0
samba,桑巴舞,114,0
samurai (final fantasy),武士（最终幻想）,114,0
sc naru,sc 纳鲁,114,0
sekishiro mico,关代美柯,114,0
senpai-san (douki-chan),学姐 (douki-chan),114,0
sethxzoe,塞思佐伊,114,0
seura isago,苏拉伊萨戈,114,0
shadowgrave,影子坟墓,114,0
shanoa,沙诺阿,114,0
sharekoube,共享库贝,114,0
shikishima mirei,式岛mirei,114,0
shingyoku (female),新玉（女）,114,0
shinozuki takumi,筱月匠114,114,0
shoulder-to-shoulder,紧挨一起,114,0
sleeve rolled up,袖子卷起,114,0
so-taro,太郎,114,0
solrock,索尔洛克,114,0
sucking,吸吮吃奶,114,0
sugi87,杉87,114,0
suwakana,诹访假名,114,0
tacco (tikeworld),烟草（tikeworld）,114,0
takamiya ren,高宫仁,114,0
tamamo no mae (fate/extra) (cosplay),玉藻前 (fate/extra) (cosplay),114,0
tamayura,玉浦,114,0
thresh (league of legends),thresh（英雄联盟）,114,0
tiffa adill,蒂法阿迪尔,114,0
tk31,tk31,114,0
togetic,共济会,114,0
toriny,托尼,114,0
touryou,游游,114,0
uiroutsuji yumihiko,uiroutsuji 由美彦,114,0
uxie,谢,114,0
viola (majo no ie),中提琴 (majo no ie),114,0
warp star,曲星,114,0
world masterpiece theater,世界名作剧场,114,0
wreck-it ralph,破坏拉尔夫,114,0
yorra villeneuve,约拉维勒纽夫,114,0
yuuka seisen,优香清泉,114,0
yuumin,友民,114,0
4690 (tkpbsk),4690 (tkpbsk),113,0
888myrrh888,888没药888,113,0
acubi tomaranai,acubi tomaranai,113,0
aisha clanclan,艾莎氏族,113,0
akira miku ver,晃未来 ver,113,0
akitaka akita,akitaka 秋田,113,0
akuma,隈研吾,113,0
amamine,胺,113,0
amicis,法庭之友,113,0
aohane,奥汉,113,0
aosora (mizore),aosora (米佐尔),113,0
arnold-s,阿诺德-S,113,0
atlas academy uniform,阿特拉斯学院制服,113,0
atsumisu,积水,113,0
autopaizuri,自己乳交,113,1
bag on head,包在头上,113,0
bilibili xiaolu,bilibili小璐113,113,0
boko (maniacpurple),博科（疯子紫色）,113,0
boston terrier,波士顿梗犬,113,0
bravely second: end layer,勇敢的第二个：结束层,113,0
brown tank top,棕色背心,113,0
canape (canape0130),点心 (canape0130),113,0
catgirl0926,猫女0926,113,0
cdash817,cdash817,113,0
chase (pokemon),追逐（口袋妖怪）,113,0
chiester556,切斯特556,113,0
chiruto,千鸟,113,0
chisato (missing park),千里（失踪的公园）,113,0
cinko,新科,113,0
cofagrigus,禾本科,113,0
construction site,建筑工地,113,0
darumaka,达摩卡,113,0
din (raiden),丁（雷电）,113,0
dok-ja kim,金德子,113,0
embroidered bra,刺绣文胸,113,0
escalayer,电梯,113,0
exercise machine,健身机,113,0
fallout 3,辐射 3,113,0
fanta (the banana pistols),芬达（香蕉手枪）,113,0
fatina,法蒂娜,113,0
festa11307070,节日11307070,113,0
fuuchouin kazuki,风之印一树113,113,0
geregere (lantern),geregere（灯笼）,113,0
ginopi,吉诺比,113,0
girl (mokufuu),女孩 (mokufuu),113,0
girl's avenue,女孩大道,113,0
goldfish print,金鱼印花,113,0
grimlock,钢锁,113,0
hand guard,护手,113,0
hare (tetterutei),野兔 (tetterutei),113,0
haruno shuu,春野秀,113,0
healing,治疗中,113,0
hiiragi miki,柊三木,113,0
hinoe (dd works),hinoe（dd作品）,113,0
holding skateboard,拿着滑板,113,0
hortense,113,113,0
hoxutixu,和须胥113,113,0
ikawa waki,岩川胁,113,0
irezumi,伊雷祖米纹身,113,0
j adsen,?阿森,113,0
jaguarman (fate),美洲虎（命运）,113,0
jasmine (disney),茉莉花（迪士尼）,113,0
jigen (cookie),次元（饼干）,113,0
john zhang,约翰·张,113,0
kadabra,卡达布拉,113,0
kaerunoashi,kaerunoashi,113,0
kagamine len (cosplay),镜音连 (cosplay),113,0
kamaboko senshi,鱼糕战士113,113,0
kannabi no mikoto,看无命,113,0
karaage3,卡拉奇3,113,0
kasanui,笠井,113,0
keikenchi (style),keikenchi（风格）,113,0
kiduta cielo,Kiduta cielo,113,0
kihel heim,基赫海姆,113,0
killy,杀死,113,0
king ghidorah,吉多拉国王,113,0
kirishima riona,雾岛riona,113,0
latenight,深夜,113,0
leaf98k,叶98k,113,0
lectern,讲台,113,0
linreplica,linreplica,113,0
lubikaya,卢比卡亚,113,0
magician's red,魔术师红,113,0
maho (princess connect!),maho（公主连接！）,113,0
mahou shoujo ai,魔法少女爱,113,0
malasada,马拉萨达,113,0
mame,妈妈,113,0
mania (fd6060 60),狂热 (fd6060 60),113,0
matsukuzu,松久祖,113,0
meowy (chainsaw man),喵喵（电锯人）,113,0
mikan (ama no hakoniwa),mikan (ama no hakoniwa),113,0
mikuni oriko,三国织子113,113,0
miniwa tsumiki,迷你轮 tsumiki,113,0
miz (mizillustration),miz (mizillustration),113,0
mkm (mkm storage),mkm（mkm 存储）,113,0
mokkori9,mokkori9,113,0
moor,泊,113,0
multiple necklaces,多条项链,113,0
mutsuki tooru,睦月彻,113,0
nakagawa waka,中川若香,113,0
nakayama tooru,中山彻,113,0
nemophila (flower),nemophila（花）,113,0
nezha (fate),哪吒（命运）,113,0
nicole pmonachi,妮可·普莫纳奇,113,0
no parking sign,禁止停车标志,113,0
ootani mikoto,大谷美琴,113,0
ootori chihaya,大鸟千早,113,0
open labcoat,打开实验服,113,0
orange buruma,橙色日式短裤,113,0
ouran high school uniform,乌兰高中校服,113,0
page tear,页面撕裂,113,0
parkgee,百吉,113,0
pekomama,佩科玛玛,113,0
pengy (granblue fantasy),pengy (碧蓝幻想),113,0
pia carrot e youkoso!!,pia 胡萝卜 e youkoso!!,113,0
pink cloak,粉色斗篷,113,0
polka dot bowtie,圆点领结,113,0
pos (shiratama-ya),pos (白玉屋),113,0
princess royale,皇家公主,113,0
printer,打印机,113,0
puffer fish,河豚鱼,113,0
raiya atelier,莱亚工作室,113,0
rathalos (armor),rathalos（盔甲）,113,0
reala (tales),真实（故事）,113,0
regirock,雷吉罗克,113,0
ribbon-trimmed swimsuit,丝带边饰泳衣,113,0
riza wildman,里扎野人,113,0
roberta (arknights),罗伯塔（方舟之夜）,113,0
robographer,机器人技师,113,0
robotech,机器人技术,113,0
rorosuke,露露介,113,0
ryuubi gentoku,龙尾元德,113,0
sabakuomoto,鲭鱼本,113,0
saint october,圣十月,113,0
sashima,佐岛,113,0
sawamura hikaru,泽村光,113,0
scarecrow (girls' frontline),稻草人（少女前线）,113,0
se-u-ra,瑟乌拉,113,0
seox (granblue fantasy),seox（碧蓝幻想）,113,0
shaka (staito0515),沙卡 (staito0515),113,0
shiao,肖,113,0
shibakame,芝龟,113,0
simulated paizuri,模拟 paizuri,113,1
skirt under kimono,和服下的裙子,113,0
sothe (fire emblem),sothe（火徽）,113,0
sou (pale 1080),苏 (苍白 1080),113,0
star guardian ahri,守护星阿狸113,113,0
street fighter ex (series),街头霸王前（系列）,113,0
stuffed seal,填充密封,113,0
sudowoodo,须藤,113,0
sukumo (kemutai),sukumo (kemutai),113,0
summon night 4,召唤之夜 4,113,0
sunege (hp0715),sunege (hp0715),113,0
sword art online: hollow fragment,刀剑神域：空心碎片,113,0
takoyaki neko-san,章鱼烧猫山,113,0
tamamo no mae (swimsuit lancer) (first ascension) (fate),玉藻前（泳装枪手）（第一次升天）（命运）,113,0
