en,cn,count,r18
thunderbolt fantasy,霹雳幻想167,167,0
tomoeda middle school uniform,友枝中学制服,167,0
toriga naku,toriga naku,167,0
umaibou,美味棒,167,0
urine meter,尿计,167,1
usa mimi,美国咪咪,167,0
vegetation,植物,167,0
xo,,167,0
yunagi amane,yunagi aane,167,0
aeru,艾鲁,166,0
akira ferrari,晃法拉利,166,0
alex (street fighter),亚历克斯（街头霸王）,166,0
anne (shingeki no bahamut),安妮 (shingeki no bahamut),166,0
aqua scarf,水色围巾,166,0
araki495,荒木经惟495,166,0
browning m2,褐变 m2,166,0
buri (retty9349),武里 (retty9349),166,0
c.cu,c.cu,166,0
comic lo,漫画 lo,166,0
corset piercing,紧身胸衣穿孔,166,0
daidai ookami,大带大神,166,0
duel masters,决斗大师,166,0
endori,内多里,166,0
fairy knight lancelot (second ascension) (fate),妖精骑士兰斯洛特（第二次升天）（命运）,166,0
fatal frame 3,致命帧 3,166,0
fechirin,铁蛋白,166,0
female trainer (umamusume),女教练 (umamusume),166,0
fruit background,水果背景,166,0
giratina (altered),骑拉帝纳（更改）,166,0
girls' frontline 2: exilium,少女前线2：流放,166,0
gleam,眼中微光,166,0
gouguru,咕咕咕,166,0
graph,图表,166,0
hand on window,手放在窗户上,166,0
hanging lantern,挂灯笼,166,0
harpoon,鱼叉,166,0
hermione (azur lane),赫敏（碧蓝航线）,166,0
hyougintou,水银灯,166,0
imagawa akira,今川晃,166,0
ines fujin (umamusume),ines fujin (umamusume),166,0
jivke,吉夫克,166,0
jovejun,jovejun,166,0
kagura chitose,神乐千岁,166,0
kakizome,柿子,166,0
kakumayu,角马汤,166,0
karasu (naoshow357),karasu (naoshow357),166,0
kirschtaria wodime,kirschtaria wodime,166,0
kitamurashu,北村周,166,0
komimiyako,小宫子,166,0
kouya no kotobuki hikoutai,光夜之寿hikoutai,166,0
krirk,克里克,166,0
kuga huna,库加胡娜,166,0
kurinton,库林顿,166,0
kurumi (lycoris recoil),kurumi（石蒜反冲）,166,0
kusarigama,锁链刀,166,0
light brown background,浅棕色背景,166,0
lovers (game),恋人（游戏）,166,0
maburaho,马布拉霍,166,0
mail,邮件,166,0
mannack,曼纳克,166,0
mayusaki yuu,真崎悠,166,0
meroune lorelei,meroune 罗蕾莱,166,0
mimyo,咪咪,166,0
motokonut,motokonut,166,0
nagy,纳吉,166,0
narberal gamma,纳贝拉尔伽马,166,0
naru (andante),鸣 (行板),166,0
nonoyama,野山,166,0
ooyama (angel beats!),ooyama（天使节拍！）,166,0
otabe sakura,大部樱花,166,0
parka (summersketch),派克大衣（夏季素描）,166,0
phone with ears,带耳朵的电话,166,0
pikapikapop (idolmaster),pikapikapop (偶像大师),166,0
pixie willow (voice actor),小精灵柳（配音演员）,166,0
planter,花盆,166,0
plumeria (pokemon),鸡蛋花（口袋妖怪）,166,0
print scrunchie,印花发圈,166,0
protocol omega,欧米茄协议,166,0
redjet,雷杰特,166,0
rowboat,划艇,166,0
saeki touma,佐伯当麻,166,0
samurott,大剑鬼（宝可梦）,166,0
sawada tsunayoshi,泽田纲吉,166,0
shiki (senran kagura),shiki (闪乱神乐),166,0
shoto (vtuber),shoto (vtuber),166,0
sita vilosa,西塔维罗萨,166,0
snowman hair ornament,雪人发饰,166,0
speedo (company),speedo (公司),166,0
spoiler (automobile),扰流板（汽车）,166,0
spoken star,口语明星,166,0
susie (deltarune),苏西（deltarune）,166,0
t-back,从背后看G字裤,166,0
t@ke-g,t@ke-g,166,0
tadashi,忠,166,0
takaomi (orenchi no maidosan),takaomi (orenchi no maidosan),166,0
takashi (huzakenna),takashi (huzakenna),166,0
tokyogenso,东京源庄,166,0
touhou danmaku kagura,东方弹幕神乐,166,0
trainer (idolmaster),训练师（偶像大师）,166,0
tsurugi (blue archive),tsurugi（蓝色档案）,166,0
tug,拽,166,0
u u (mooooooou),你（呜呜呜）,166,0
urasekai picnic,浦濑海野餐,166,0
valkyrie (vnd),瓦尔基里 (越南),166,0
xaxaxa,xaxaxa,166,0
yangsion,扬声,166,0
yaoshi jun,药师君,166,0
yatagarasu (tsukumo sana),yatagarasu (tsukumo sana),166,0
yui (niikyouzou),yui (niikyouzou),166,0
yukimi,雪见,166,0
yushika,yushika,166,0
zeke von genbu (xenoblade),zeke von genbu (xenoblade),166,0
3 3,摘下眼镜的 3 眼睛,165,0
absinthe (arknights),苦艾酒（方舟之夜）,165,0
akihiro altland,奥特兰明弘,165,0
alicia renato (yashiro sousaku),艾丽西亚·雷纳托 (yashiro sousaku),165,0
alracoco,阿拉可可,165,0
amane (dream c club),amane (dream c 俱乐部),165,0
anal fisting,肛门拳交,165,1
aos,奥斯,165,0
arms on table,桌子上的武器,165,0
atem,亚图姆（游戏王）,165,0
b3 wingman,b3 僚机,165,0
bakugou mitsuki,爆豪三月,165,0
beef,牛肉,165,0
blacksaikou,黑赛口,165,0
blue wristband,蓝色腕带,165,0
bongo cat,邦戈猫,165,0
chaise longue,躺椅,165,0
checkered wall,方格墙,165,0
clipe,剪辑,165,0
cyanide-whale,氰化鲸,165,0
dire wolf (kemono friends),可怕的狼（kemono 朋友）,165,0
dj max portable,DJ 最大便携式,165,0
dog paws,狗爪,165,0
earth-chan,地球娘,165,0
emet-selch,爱梅特赛尔克（最终幻想）,165,0
familymart,全家便利店/FamilyMart,165,0
firecrackers,烟花,165,0
fox child (doitsuken),狐狸小孩 (doitsken),165,0
fushisha o,fushisha o,165,0
futaba akane,双叶茜,165,0
gendo0032,gendo0032,165,0
gogono pan'ya,gogono pan'ya,165,0
group incest,集体乱伦,165,0
gundam narrative,高达叙事,165,0
hacka doll 2,哈卡娃娃 2,165,0
hakonnbo,哈康博,165,0
hal (goshujinomocha),哈尔 (goshujinomocha),165,0
hand on another's crotch,手放在别人的胯部,165,0
headboard,床头板,165,0
hida tatsuo,飞驒达男,165,0
hooded shirt,连帽衬衫,165,0
ice cream on face,冰淇淋在脸上,165,0
isu,伊苏,165,0
japan ground self-defense force,日本地面自卫队,165,0
kahili (pokemon),卡希里语（宠物小精灵）,165,0
kale (dragon ball),羽衣甘蓝（龙珠）,165,0
karasuma kuraha,乌丸仓叶,165,0
kissuisou uniform,Kissuisou 制服,165,0
koko hekmatyar,koko hekmatyar,165,0
konnosuke,狐之助（刀剑乱舞）,165,0
kuri (kurigohan),kuri (kurigohan),165,0
kusaba (kusabashiki),草场 (kusabashiki),165,0
macaroni hourensou,通心粉小时连苏,165,0
machi (7769),町 (7769),165,0
macintosh,麦金塔电脑,165,0
mairimashita! iruma-kun,舞美下！入间君,165,0
mairo,麦罗,165,0
margay print,玛盖印花,165,0
maruruk,玛露露库（来自深渊),165,0
medic,军医,165,0
minatsuki alumi,minatsuki 铝,165,0
mitarashi anko,御手洗 165,165,0
mizuki kotori (yu-gi-oh!),水木琴里 (yu-gi-oh!),165,0
mizukoshi (marumi),水越（丸美）,165,0
mp5 (girls' frontline),mp5(少女前线),165,0
mugetsu2501,mugetsu2501,165,0
nozaki tsubata,野崎椿,165,0
nueco,新科,165,0
nullken,空肯,165,0
oborofu,大布罗布,165,0
ogura eisuke,小仓荣介,165,0
oka (bananashoe),奥卡（香蕉鞋）,165,0
oliver (vocaloid),奥利弗（VOCALOID）,165,0
oruka (kamituki0827),oruka (kamituki0827),165,0
parakeet,长尾小鹦鹉,165,0
power bottom,电源底部,165,0
pp tenshi t-shirt,pp 天时 T 恤,165,0
razia,拉丝缇娜（碧蓝幻想）,165,0
removing legwear,脱下裤袜,165,0
ribbon hair,丝带头发,165,0
rkp,rkp,165,0
ro (aahnn),罗 (aahnn),165,0
rock lee,李岩,165,0
sawatari izumi,泉泽渡,165,0
shiguma (signalmass),shiguma（信号质量）,165,0
shinoda hajime,筱田始,165,0
shiokko (murasaki shion),shiokko (紫苑),165,0
shiwo,石窝,165,0
shoe loss,鞋损,165,0
shoukaku (sororal wings) (azur lane),shoukaku (sororalwings) (azur Lane),165,0
sitting on torii,坐在牌坊上,165,0
skylight,天窗,165,0
starmilk,星奶,165,0
suda (yuunagi enikki),须田 (yuunagi enikki),165,0
summon night 5,召唤之夜 5,165,0
tachibana jun'ichi,橘纯一,165,0
tamagawa yukimaru,玉川幸丸,165,0
tare (tonikaku magaru),皮重 (tonikaku magaru),165,0
team skull uniform,团队骷髅制服,165,0
tejina senpai (series),tejina前辈（系列）,165,0
triple scoop,三勺,165,0
tsunemi aosa,海啸苍生,165,0
uruu gekka,乌鲁月阁,165,0
veiny hands,静脉曲张的手,165,0
wa-class transport ship,WA级运输船,165,0
walfie (style),walfie（风格）,165,0
wigglytuff,胖可丁（宝可梦）,165,0
yamin (cookie),亚明（饼干）,165,0
yang guifei (third ascension) (fate),杨贵妃（第三次提升）（命运）,165,0
yazaki (yazakc),矢崎 (yazakc),165,0
yoshida ryouko,吉田凉子,165,0
yoshitani motoka,吉谷元香,165,0
yume no tobira,梦之鸟平,165,0
yuzutei,柚子亭,165,0
zi se,子色,165,0
^jj^,^jj^,164,0
arurandeisu,阿尔兰蒂斯,164,0
aurea juniper,金黄色杜松,164,0
bagua,八卦,164,0
blank page,空白页,164,0
bowieknife,弓刀,164,0
bridgeless bra,无桥文胸,164,0
brown robe,棕色长袍,164,0
chro,铬,164,0
comic girls,漫画女孩,164,0
corviknight,钢铠鸦（宝可梦）,164,0
dakkalot,达卡洛,164,0
e-co,电子商务,164,0
ebanoniwa,茄庭,164,0
emboar,炎武王（宝可梦）,164,0
endou masatoshi,远藤正志,164,0
enoo,以诺,164,0
excalibur (fate/prototype),excalibur（命运/原型）,164,0
fainted,晕倒了/失神,164,0
foodification,食物化,164,0
frfr,FRFR,164,0
fuse,保险丝,164,0
gary oak,加里橡树,164,0
group profile,群组简介,164,0
haruba negi,haruba negi,164,0
hikaru (ofuton at5),光（ofuton at5）,164,0
holding gem,拿着宝石,164,0
junes,六月,164,0
kamen rider fourze,假面骑士fourze,164,0
kana616,假名616,164,0
kanoe yuuko,金江优子,164,0
kimagure orange road,kimagure 橙路,164,0
kochou kanae,甲长金苗,164,0
kuwata leon,桑田莱昂,164,0
manhole,沙井,164,0
matsuri (teriyaki),祭（照烧）,164,0
mega man x4,洛克人 x4,164,0
moupii (hitsuji no ki),moupii (hitsuji no ki),164,0
mu-pyon,mu-pyon,164,0
nakabayashi yoshitaka's maid uniform,中林义孝的女仆制服,164,0
nemunemu (candy paddle),nemunemu（糖果桨）,164,0
ngetyan,恩格提安,164,0
none (kameko227),无 (kameko227),164,0
nuko (mikupantu),努科 (mikupantu),164,0
okita sawa,冲田泽,164,0
olivier mira armstrong,奥利维尔·米拉·阿姆斯特朗,164,0
onsen musume,温泉娘,164,0
orange tank top,橙色背心,164,0
orihi chihiro,织日千寻,164,0
pactio,契约（mahou sensei negima！）,164,0
piyotan (girls und panzer),piyotan（少女与装甲）,164,0
plap,拍打,164,0
rance,兰斯,164,0
ro-500 (kancolle) (cosplay),ro-500 (kancolle) (角色扮演),164,0
saionji sekai,西园寺世界,164,0
sakine meiko,sakine meiko,164,0
sanjiro (tenshin anman),sanjiro（天心安满）,164,0
sasakura (calicchio),sasakura (calicchio),164,0
scarlet weather rhapsody,猩红天气狂想曲,164,0
shiguma rika,志熊梨香,164,0
shio (futatsumami),shio (二妻),164,0
spark,火花,164,0
star wars: the force awakens,星球大战：原力觉醒,164,0
sylphy (amaburi),轩逸 (amaburi),164,0
taker pov,接受者 pov,164,0
torkoal,煤炭龟（宝可梦）,164,0
toucan,巨嘴鸟,164,0
toudou chise,豆豆千丝164,164,0
ugif,ugif,164,0
unxi,unxi,164,0
usuzumi hatsumi,初见臼,164,0
vivillon,彩粉蝶（宝可梦）,164,0
wonder egg priority,奇迹蛋优先,164,0
yamada anna,山田安娜,164,0
yewang19,野王19,164,0
yotsuya miko,四谷巫女,164,0
yuran (kuen-hien),yuran (kuen-hien),164,0
yuuki aine,结城爱音,164,0
a song of ice and fire,冰与火之歌,163,0
aiz wallenstein,艾兹华伦斯坦,163,0
akebono kai ni (kancolle),akebono kai ni (kancolle),163,0
amano kozue,天野kozue,163,0
ankea (a-ramo-do),ankea (a-ramo-do),163,0
aokihoshi,青木星,163,0
aotan nishimoto,青檀西本,163,0
bungou stray dogs,文豪流浪狗,163,0
charger,充电器,163,0
cla (finesoda),cla（细苏打）,163,0
cross-laced dress,交叉系带连衣裙,163,0
cross-laced sandals,交叉系带凉鞋,163,0
cruiser,巡洋舰,163,0
daidou (demitasse),daidou (demitasse),163,0
dazed,头晕目眩的,163,0
dhalsim,达尔西姆（街头霸王）,163,0
doghouse,狗窝,163,0
domo1220,domo1220,163,0
dryad,树精,163,0
fa no hito,fa no hito,163,0
firefox,火狐,163,0
floorplan,箱庭,163,0
garlic,大蒜,163,0
greek cross,希腊十字架,163,0
green innertube,绿色内胎,163,0
hai to gensou no grimgar,hai to gensou no grimgar,163,0
haku (sabosoda),白 (sabosoda),163,0
hanamasa ono,小野花正,163,0
held down,按住,163,0
hiei (azur lane),hiei（碧蓝航线）,163,0
hisakawa chin,久川下巴,163,0
hol horse,霍尔马,163,0
ichinose uruha,一之濑urha,163,0
ichiyan,一燕,163,0
ikezawa shin,池泽新,163,0
iro ame (amewaagada),iro ame (amewaagada),163,0
jashin-chan,邪神酱（邪神与厨二病少女）,163,0
joseph oda,约瑟夫·奥达,163,0
kamen rider faiz,假面骑士faiz,163,0
karatakewari,karatakewari,163,0
kazuki-mendou,一树门童,163,0
kiona (giraffe kiona),kiona (长颈鹿 kiona),163,0
knee guards,护膝,163,0
koga koharu,古贺小春,163,0
kokura masashi,小仓正志,163,0
kuranosuke,仓之助,163,0
kurokaze no sora,黑风之空,163,0
linmiee,林米,163,0
litsvn,163,163,0
makumaxu,makumaxu,163,0
mary cochran,玛丽·科克伦,163,0
mask lift,面罩升降机,163,0
mass effect,质量效应,163,0
matching hairstyle,搭配发型,163,0
mega stone,巨石,163,0
megaman.exe,洛克人,163,0
meika hime,梅卡姬163,163,0
mutang,木塘,163,0
name john,名字约翰,163,0
naokomama,直熊妈妈,163,0
noyomidx,诺优米德,163,0
nura (oaaaaaa),努拉 (oaaaaaa),163,0
ohagi1010,大萩1010,163,0
peanut,花生,163,0
poke kid (pokemon),戳孩子（口袋妖怪）,163,0
precure all stars,提前治疗所有星星,163,0
quarter rest,四分之一休息,163,0
raya (uk 0128),拉亚 (英国 0128),163,0
saberiii,萨贝里三世,163,0
sekihara umina,关原海明,163,0
sena (xenoblade),塞纳（异形之刃）,163,0
servant x service,仆人 x 服务,163,0
sola,索拉,163,0
soranagi,空薙,163,0
stickam,棒棒糖,163,0
striped camisole,条纹吊带背心,163,0
sunga2usagi,sunga2usagi,163,0
superman,超人,163,0
tachibana rei,橘丽,163,0
tearju lunatique,泪珠疯子,163,0
tetsukuzu tetsuko,哲子哲子,163,0
toyoman,玩具人,163,0
ttk (kirinottk),ttk (kirinottk),163,0
tyouseki,绝色,163,0
vertical-striped scarf,竖条纹围巾,163,0
wet.elephant,湿象,163,0
xiangzi box,祥子盒,163,0
yoshika (music480069),吉香 (music480069),163,0
aikei ake,艾克艾克,162,0
akakura,赤仓,162,0
akashi kuniyuki,明石国之162,162,0
angeldust,天使尘,162,0
aoba kokona,青叶可可纳,162,0
aoyama motoko,青山元子,162,0
arisaka mashiro,有坂真城,162,0
ash crimson,灰深红色,162,0
ashes,燃烧后的粉末,162,0
asics,亚瑟士,162,0
atsumi yoshioka,吉冈厚美,162,0
awkward,尴尬的,162,0
ayyk92,ayyk92,162,0
bamboo fence,竹篱笆,162,0
beige footwear,米色鞋类,162,0
bouncing pecs,弹跳胸肌,162,0
cheating (competitive),作弊（竞争）,162,0
cheshire cat (alice in wonderland) (cosplay),柴郡猫（爱丽丝梦游仙境）（角色扮演）,162,0
chest armor,胸甲,162,0
chouno ami,chouno ami,162,0
chupa chups,chupa chups,162,0
clover theater,三叶草剧院,162,0
corpse party,尸体派对,162,0
corrin (summer) (fire emblem) (female),corrin (夏天) (火徽) (女),162,0
count zero,计数为零,162,0
cslucaris,鲢鱼,162,0
daidou ayumu,大豆小步,162,0
daimaou k,大毛k,162,0
danna (karatekikku),丹娜 (karatekikku),162,0
december,十二月,162,0
dekosuke,德光介,162,0
detective pikachu,侦探皮卡丘,162,0
diantha (pokemon),diantha（口袋妖怪）,162,0
dollar bill,美元钞票,162,0
dou,胴,162,0
edging underwear,磨边内衣,162,1
eel hat,鳗鱼帽,162,0
elincia ridell crimea,艾琳西亚里德尔克里米亚,162,0
error message,错误信息,162,0
eruru (erl),eruru (erl),162,0
fate/empire of dirt,命运/泥土帝国,162,0
fate/tiger colosseum,命运/老虎斗兽场,162,0
furutaka kai ni (kancolle),furutaka kai ni (kancolle),162,0
gajeel redfox,gajeel redfox,162,0
garoudo (kadouhan'i),加鲁多 (kadouhan'i),162,0
globus cruciger,十字花环,162,0
goshoguruma,御所车,162,0
graves (league of legends),坟墓（英雄联盟）,162,0
green horns,绿角,162,0
gulpin,溶食兽(宝可梦）,162,0
haevest,收获,162,0
haguruma c,haguruma c,162,0
hama (22ji kara 24ji),滨 (22ji kara 24ji),162,0
handjob over clothes,在衣服上打手枪,162,1
haru (hiyori-kohal),春（日和湖）,162,0
hat on back,背上的帽子,162,0
hatenna,迷布莉姆（宝可梦）,162,0
hector (fate),赫克托（命运）,162,0
helena douglas,海伦娜·道格拉斯,162,0
hidden blade,暗刃,162,0
high school dxd hero,高中 dxd 英雄,162,0
higuchi isami,樋口伊佐美,162,0
himadera,喜马拉雅,162,0
hinomaru (futagun),日之丸 (futagun),162,0
hitsugaya toushirou,hitsugaya toushirou,162,0
hoshiringo0902,hoshiringo0902,162,0
human head,人头,162,0
hunie (series),hunie（系列）,162,0
ichirino minagi,南一里野,162,0
ihobus,伊霍布斯,162,0
internet explorer,互联网浏览器,162,0
ishigaki (kancolle),石垣 (kancolle),162,0
jacques de molay (foreigner) (fate),雅克·德·莫莱（外国人）（命运）,162,0
jeanne (bayonetta),珍妮（巴约内塔）,162,0
kaede johan nouvel,枫约翰·努维尔,162,0
kairaku historie,偕乐历史,162,0
kamen rider 1,假面骑士 1,162,0
kamen rider blade,假面骑士刀片,162,0
kamenozoki momomo,龟之木桃桃,162,0
kamo (kamonabe 44),鸭 (kamonabe 44),162,0
karakuri chachamaru,karakuri 茶茶丸,162,0
kasa list,卡萨名单,162,0
katari (ropiropi),卡塔里 (ropiropi),162,0
kazama akira,风间晃,162,0
kazuboh,卡祖波,162,0
kenoka,基诺卡,162,0
kerosene heater,煤油加热器,162,0
kimura shuuichi,木村修一,162,0
kirikirimai (kkm),kirikirimai (千公里),162,0
kitajima kaede,北岛枫,162,0
knees out of frame,膝盖超出框架,162,0
kokujuuji,国十寺,162,0
koyanskaya (foreigner) (first ascension) (fate),koyanskaya（外国人）（第一次提升）（命运）,162,0
koyoi mitsuki,光井三月,162,0
kujo jotaro (cosplay),九条承太郎 (cosplay),162,0
kurusu kanako,来栖加奈子,162,0
kyutai x,久泰 x,162,0
laegjarn (fire emblem),laegjarn（火徽）,162,0
lasso,套索,162,0
lineage 2,血统 2,162,0
linkle,链接,162,0
lovely x cation 2,可爱的 x 阳离子 2,162,0
lucia (punishing: gray raven),lucia（惩罚：灰鸦）,162,0
lvi,lvi,162,0
lycanroc (midnight),lycanroc（午夜）,162,0
mahcdai,马赫代,162,0
mahito,真人,162,0
marui futaba,丸井双叶,162,0
matemi,马特米,162,0
mega man volnutt,洛克人 volnutt,162,0
meika mikoto,美香美琴,162,0
miito shido,三井士道,162,0
miyuki (miyuki0529),美雪 (miyuki0529),162,0
