en,cn,count,r18
kentaurosu,剑龙鱼,296,0
keyaki chimaki,榉木卷,296,0
knife holster,刀套,296,0
kvlen,克伦,296,0
majutsushi orphen,majutsushi orphen,296,0
mouri ran,毛里跑,296,0
nakamura hinato,中村日向,296,0
ole tower,老塔,296,0
oosaki shin'ya,大崎新也,296,0
oyakodon (sex),亲子丼（性）,296,0
ralts,拉尔茨,296,0
red mage,红法师,296,0
rin-sin,凛新,296,0
sakuyu,sakuyu,296,0
saori (blue archive),沙织（蓝色档案）,296,0
shiokonbu,盐昆布,296,0
shoe locker,鞋柜,296,0
so-bin,苏斌,296,0
suou-sensei,锁老师,296,0
tooo,太,296,0
winn,赢了,296,0
xiao wu (douluo dalu),小舞（斗罗大陆）296,296,0
yatai,小型流动食品摊,296,0
airisubaka,airisubaka,295,0
amagiri (kancolle),天雾 (kancolle),295,0
arched soles,拱形鞋底,295,0
fjorm (fire emblem),峡湾（火徽）,295,0
gii,gii,295,0
girls und panzer ribbon no musha,女孩和装甲丝带没有 musha,295,0
gouenji shuuya,国圆寺书屋,295,0
gradient skirt,渐变裙,295,0
grey overalls,灰色工作服,295,0
harukara (7th dragon),harukara（第七龙）,295,0
hinase (cookie),日化酶（饼干）,295,0
hisae (hisae collect),hisae (hisae 收集),295,0
hyakko,百子,295,0
kito (sorahate),kito (sorahat),295,0
koyanskaya (assassin) (first ascension) (fate),koyanskaya（刺客）（第一次升天）（命运）,295,0
liduke,利杜克,295,0
lumo 1121,亮度 1121,295,0
medarot,梅达洛特,295,0
minami koyogi,南光代木,295,0
mobius (honkai impact),莫比乌斯 (崩坏),295,0
musha miko tomoe,musha miko tomoe,295,0
nia (nia4294),尼亚 (nia4294),295,0
print sweater,印花毛衣,295,0
ram hachimin,拉姆八民,295,0
robin (arknights),知更鸟（方舟）,295,0
saint-louis (azur lane),圣路易斯（碧蓝航线）,295,0
satomura kyou,佐村镜,295,0
satoupote,萨图波特,295,0
see-through swimsuit,透明泳衣,295,0
splashbrush,飞溅刷,295,0
spongebob squarepants,海绵宝宝方裤,295,0
steve rogers,史蒂夫·罗杰斯,295,0
suien,遂园,295,0
super saiyan blue,超级赛亚人蓝,295,0
tsukikage oyama,大山月影,295,0
wangchuan de quanyan,忘川德泉眼,295,0
yoruny,约鲁尼,295,0
ace trainer (pokemon),王牌教练（口袋妖怪）,294,0
beige dress,米色连衣裙,294,0
carnival phantasm,嘉年华幻象,294,0
changpao,长袍,294,0
food fantasy,食物幻想,294,0
futami eriko,二见惠理子,294,0
goshiki agiri,五色雾,294,0
hinagi (fox priest),hinagi（狐狸牧师）,294,0
hiraga saito,平贺斋藤,294,0
ilya (princess connect!),伊利亚（公主连接！）,294,0
isayama yomi,谏山读美,294,0
kagemusha,影武者,294,0
kokomine cocona,kokomine 椰子,294,0
kyougoku touya,京极刀矢,294,0
laura matsuda,劳拉松田,294,0
leon s. kennedy,莱昂河肯尼迪,294,0
lifeline (apex legends),生命线（顶点传奇）,294,0
limgae,利盖,294,0
long arms,长臂,294,0
maeshima shigeki,前岛茂树,294,0
marui hitoha,丸井一叶,294,0
migihidari (puwako),migihidari (puwako),294,0
nakano maru,中野丸,294,0
nishiide kengorou,西出健五郎,294,0
puchiman,普奇曼,294,0
queen,女王,294,0
rice shower (make up vampire!) (umamusume),大米淋浴（化妆吸血鬼！）（umamusume）,294,0
rina-chan board,丽娜陈板,294,0
rustle,沙沙声,294,0
sorimura youji,反村佑司,294,0
taimanin asagi kessen arena,taimanin asagi kessen 竞技场,294,0
tan yang (kancolle),谭阳 (kancolle),294,0
totoro,龙猫,294,0
usami ichika,宇佐美一香,294,0
uyama hajime,宇山始,294,0
watanore,渡边,294,0
white corset,白色紧身胸衣,294,0
wiggling toes,扭动脚趾,294,0
adventurer (ff14),冒险家 (ff14),293,0
amaha masane,阿马哈马萨内,293,0
bort,圆粒金刚石,293,0
catnnn,猫nnn,293,0
eiko carol,英子卡罗尔,293,0
flower (vocaloid4),花 (vocaloid4),293,0
fur choker,毛皮项链,293,0
h&k mp5,h&k mp5,293,0
inflatable orca,充气逆戟鲸,293,0
jean (sea breeze dandelion) (genshin impact),jean (海风蒲公英) (genshin Impact),293,0
kaiza (rider000),kaiza (rider000),293,0
kozou (soumuden),kozou (soumuden),293,0
kurusugawa himeko,来栖川姬子,293,0
matsumi kuro,松美黑,293,0
mayogii,马约吉,293,0
miya (miyaruta),宫 (miyaruta),293,0
munakata atsumi,宗像厚实,293,0
paw print soles,爪印鞋底,293,0
photobomb,拍照中抢镜,293,0
red sarong,红纱笼,293,0
regular mow,普通割草,293,0
rejean dubois,雷让·杜布瓦,293,0
tiv,蒂夫,293,0
undine (guilty gear),undine（罪恶装备）,293,0
yomosaka,吉坂,293,0
zasshu,杂舒,293,0
blood+,血+,292,0
cow hat,牛帽,292,0
diagonal-striped bowtie,斜条纹领结,292,0
fae (fire emblem),fae（火徽）,292,0
hyanna-natsu,鬣狗夏,292,0
hybrid,混合两种元素,292,0
karochii,卡罗奇,292,0
kawai makoto,卡哇伊诚,292,0
less end,少结束,292,0
mashiroiro symphony,真白交响曲,292,0
miyazono kawori,宫园川里,292,0
morgan (fire emblem) (female),摩根（火徽）（女）,292,0
mysterious heroine x alter (second ascension) (fate),神秘女主角 x alter (second ascension) (fate),292,0
neck biting,咬脖子,292,0
panties around ankles,脚踝周围的内裤,292,1
particle cannon case,粒子炮箱,292,0
pinta (ayashii bochi),品塔 (ayashii bochi),292,0
presenting foot,展示脚,292,0
puzzle,拼图,292,0
ryne,琳（最终幻想14）,292,0
shez (fire emblem),shez（火徽）,292,0
shima-shuu,岛舒,292,0
shunsuke,俊介,292,0
sukeban,日本不良女,292,0
tera zip,太拉拉链,292,0
training,健身,292,0
ursula hartmann,乌苏拉·哈特曼,292,0
venom (marvel),毒液（奇迹）,292,0
volo (pokemon),volo (口袋妖怪),292,0
well,出色地,292,0
yen,日元,292,0
yokota mamoru,横田守,292,0
zoroark,索罗亚克,292,0
abigail williams (festival outfit) (fate),阿比盖尔威廉姆斯（节日服装）（命运）,291,0
adachi sakura,足立樱花,291,0
air mattress,气垫,291,0
aoba (smartbeat),青叶（智能节拍）,291,0
basketball hoop,篮球框,291,0
bauble,装饰品,291,0
carnelian (arknights),红玉髓（方舟之夜）,291,0
champagne bottle,香槟酒瓶,291,0
chomoran,乔莫兰,291,0
chups,查普斯,291,0
cierra (ra-bit),cierra (ra-bit),291,0
darry adai,达里阿戴,291,0
dearmybrothers,亲爱的兄弟们,291,0
flonne (fallen angel),flonne（堕落天使）,291,0
fujimaru ritsuka (female) (brilliant summer),fujimaru ritsuka (女) (灿烂的夏天),291,0
fuyutsuki (kancolle),冬月 (kancolle),291,0
geppewi,格佩维,291,0
green border,绿色边框,291,0
guile,古烈,291,0
gundam 08th ms team,高达08MS小队,291,0
hanazono tae,花田泰,291,0
hao (patinnko),豪 (patinnko),291,0
hermione granger,赫敏格兰杰,291,0
holding dog,抱着狗,291,0
ishtar (fire emblem),伊斯塔（火徽）,291,0
jill 07km,吉尔 07km,291,0
kanokon,卡诺康,291,0
kei (soundcross),kei (soundcross),291,0
kinako (shiratama mochi),kinako (白玉麻糬),291,0
kuppipi ramutarou,kuppipi ramutarou,291,0
mikagami mamizu,三神真水,291,0
milk (yes! precure 5),牛奶（是的！预固化剂 5）,291,0
north carolina (azur lane),北卡罗来纳州（碧蓝航线）,291,0
pink butterfly,粉色蝴蝶,291,0
plate carrier,板架,291,0
shinkyoku soukai polyphonica,新曲总海和弦 291,291,0
shinx,小猫怪（宝可梦）,291,0
shiro (no game no life),shiro（没有游戏没有生命）,291,0
standing on object,站在物体上,291,0
tabata hisayuki,田畑久之,291,0
taurine 8000mg,牛磺酸 8000mg,291,0
tsubobot,坪机器人,291,0
water slide,水滑梯,291,0
yu mei-ren (swimsuit lancer) (fate),于美人（泳装枪手）（命运）,291,0
yumenosaki school uniform,梦之崎校服,291,0
aerial battle,空战,290,0
applekun,苹果鲲,290,0
bad hentai-foundry id,坏无尽代工厂 id,290,0
checkered haori,方格外罩,290,0
chest guard,护胸,290,0
chihaya (clothing),千早（服装）,290,0
collei (genshin impact),collei（原神）,290,0
d-rex,霸王龙,290,0
daye bie qia lian,大业别离,290,0
edytha rossmann,埃迪莎·罗斯曼,290,0
eyjafjalla (summer flowers) (arknights),eyjafjalla（夏花）（arknights）,290,0
forced,强迫/逼迫,290,0
foreskin pull,包皮拉力,290,1
fox mccloud,福克斯麦克云,290,0
hita (hitapita),希塔 (hitapita),290,0
holding menu,拿着菜单,290,0
houkago play,hukago 玩,290,0
inoue takuya (tactactak),井上拓哉 (tactactak),290,0
island (kossori),岛 (kossori),290,0
kamen rider ryuki (series),假面骑士 ryuki (系列),290,0
kitakami kai ni (kancolle),北上佳妮 (kancolle),290,0
kitaku jikan (ktk jkn),kitaku jikan (ktk jkn),290,0
kite,风筝,290,0
koissa,科伊萨,290,0
kujou hikari,九条光,290,0
kureha mitsushige,吴羽光重,290,0
multiple hands,多手,290,0
myoudou gakuen middle school uniform,明堂学园中学制服,290,0
nns (sobchan),nns (sobchan),290,0
oukawa yuu,大川悠,290,0
pastry box,糕点盒,290,0
pc-98 (style),pc-98（风格）,290,0
puzzle piece,拼图,290,0
sabaku chitai,sabaku chitai,290,0
sakuragi matsuri,樱木祭290,290,0
spicy moo,麻辣moo,290,0
starry moon,星月,290,0
suyasuyabi,suyasuyabi,290,0
wall lamp,壁灯,290,0
walther wa 2000,瓦尔特 WA 2000,290,0
x-ray vision,X 射线视觉,290,0
x-t3al,x-t3al,290,0
youko-shima,妖岛,290,0
yukimoto shuuji (gurigura),雪本修二 (gurigura),290,0
by Bayard Wu,巴亚德·吴,290,0
by Jesper Ejsing,杰斯帕·艾辛,290,0
by Richard Doyle,理查德·道尔,290,0
by Brett Whiteley,布雷特·怀特利,290,0
by Arthur Dove,阿瑟·德夫,290,0
by Gwen John,格温·约翰,290,0
by Richard Lindner,理查德·林德纳,290,0
by Kaws,考斯,290,0
by Benedick Bana,贝内迪克·巴纳,290,0
by Andreas Levers,Andreas Levers公司,290,0
by Zanele Muholi,Zanele Muholi公司,290,0
by Maurice Sendak,莫里斯桑达克,290,0
by Bridget Riley,布里奇特·赖利,290,0
abbreviated karakusa,简写 karakusa,289,0
al azif,al azif,289,0
amami amayu,奄美天友,289,0
an yasuri,安雅苏里,289,0
bakkanki,巴坎基,289,0
bandaged wrist,包扎手腕,289,0
byulzzi,比乌尔齐,289,0
christmas wreath,圣诞花环,289,0
cinderella bust,灰姑娘胸围,289,0
coyote (kemono friends),郊狼 (kemono 朋友),289,0
daito,大东,289,0
fainting,昏厥,289,0
fujiwara no mokou (young),fujiwara no mokou（年轻）,289,0
hand grip,手柄,289,0
hk416 (black kitty's gift) (girls' frontline),hk416（黑猫的礼物）（少女前线）,289,0
jahy,迦希,289,0
jan azure,一月天蓝色,289,0
kagamine len (append),镜音连 (追加),289,0
kirisame mia,雾雨米娅,289,0
kodomo no hi,科多莫不嗨,289,0
lightning bolt hair ornament,闪电发饰,289,0
looking at food,看食物,289,0
mori yuki,森由纪,289,0
nakadori (movgnsk),中通 (莫夫格涅斯克),289,0
nargacuga (armor),nargacuga (盔甲),289,0
ogiue chika,ogiue chika,289,0
orange-framed eyewear,橙框眼镜,289,0
oyaji-sou,大野寺,289,0
pokemon bdsp,宠物小精灵 bdsp,289,0
prince of lorasia,洛拉西亚王子,289,0
rossiu adai,罗修阿戴,289,0
ruuto (sorufu),ruuto (sorufu),289,0
sharp sign,尖锐的标志,289,0
shiodome miuna,汐留美奈,289,0
sora to umi,sora to umi,289,0
spain (hetalia),西班牙（黑塔利亚）,289,0
takeya yuki,武也由纪,289,0
toothbrush in mouth,牙刷在嘴里,289,0
utopia,乌托邦,289,0
yoisaki kanade,洋崎奏,289,0
akiha rumiho,秋叶留美穗,288,0
aliza (granblue fantasy),艾丽莎（碧蓝幻想）,288,0
anza tomo,安扎托莫,288,0
arm pillow,臂枕,288,0
boombox,音箱,288,0
breath of fire iii,火之呼吸iii,288,0
chiba toshirou,千叶敏郎,288,0
clam,蛤/蛤蜊,288,0
crocodile,鳄鱼,288,0
cromachina,克罗马,288,0
cum bubble,射泡沫,288,1
dyun,dyun,288,0
expressive tail,富有表现力的尾巴,288,0
fengxi (the legend of luoxiaohei),凤熙（洛小黑传说）,288,0
fingering from behind,从背后指法,288,1
gingham apron,格子围裙,288,0
head hug,抱头,288,0
hyakka ryouran samurai girls,百花 ryouran 武士女孩,288,0
jelly bean,果冻豆,288,0
k2isu,k2isu,288,0
kagamine rin (append),镜音凛（追加）,288,0
kaminari denki,上电电机,288,0
kidouko (zakusi),Kidouko (zakusi),288,0
koromaru (persona),koromaru（角色）,288,0
kuroda bb,黑田bb,288,0
ling xiaoyu,凌晓宇,288,0
linked collar,连接项圈,288,0
magion02,魔术师02,288,0
mercury (element),汞（元素）,288,0
my melody,我的旋律288,288,0
nanaken nana,娜娜肯娜娜,288,0
nanami touko,七海刀子,288,0
nanase miori,七濑美织,288,0
nishida megane,西田梅根,288,0
nitamako (sakamalh),nitamako (sakamalh),288,0
pee stain,尿渍,288,1
penguin logistics logo,企鹅物流标志,288,0
phone booth,电话亭,288,0
pinky swear,小指发誓,288,0
plusle,正电拍拍（宝可梦）,288,0
pointing down,向下指,288,0
prier,窥探者,288,0
prism project,棱镜项目,288,0
puyo (puyotopia),puyo (puyotopia),288,0
racing suit,赛车服,288,0
rakudai ninja rantarou,乐大忍者乱太郎,288,0
red blindfold,红色眼罩,288,0
red riding hood (sinoalice),小红帽 (sinoalice),288,0
reiwa,令和,288,0
rio rollins,里约罗林斯,288,0
rom (20),只读存储器 (20),288,0
saint seiya omega,圣斗士星矢欧米茄 288,288,0
sakaki (noi-gren),sakaki (noi-gren),288,0
sato ame,佐藤县,288,0
sheikah slate,谢卡石板,288,0
sheita,谢塔,288,0
shisei (kyuushoku banchou),资生（九州番周）,288,0
shpo,商店,288,0
sign around neck,在脖子上签名,288,0
sitting on railing,坐在栏杆上,288,0
standing cunnilingus,站立舔阴,288,1
starscream,红蜘蛛,288,0
takahashi tetsuya,高桥哲也,288,0
takeda aranobu,武田荒信,288,0
takemi tae,武见泰,288,0
taki (soulcalibur),塔基（灵魂之剑）,288,0
tongue grab,舌头抓斗,288,0
vox akuma,vox akuma,288,0
white wristband,白色腕带,288,0
wireless,无线,288,0
zaizen tokiko,财前时子,288,0
bunbunmaru,文文新闻（东方project）,287,0
cleaning brush,清洁刷,287,0
coffee maker (object),咖啡机（对象）,287,0
cooperative handjob,合作打手枪,287,1
dragonair,哈克龙,287,0
extra penises,额外的阴茎,287,1
gotou keiji,后藤记事,287,0
hiranko,平子,287,0
holding feather,拿着羽毛,287,0
jizou,地藏菩萨,287,0
kanoe soushi,kanoe soushi,287,0
kitiroku,喜六,287,0
konoe konoka,近江 konoka,287,0
last period,上一期,287,0
lynus,林纳斯,287,0
mudra,手印,287,0
pon de ring,蓬德环,287,0
riz,里兹,287,0
sasaki akira (ugc),佐佐木明 (ugc),287,0
stone walkway,石头走道,287,0
take (trude1945oneetyan),采取（trude1945oneetyan）,287,0
tristana,崔丝塔娜,287,0
u-non (annon'an),u-non (annon'an),287,0
ukyo rst,ukyo rst,287,0
yusha m,玉莎 m,287,0
yuyu (00365676),钰钰 (00365676),287,0
aladdin (magi),阿拉丁（魔法师）,286,0
ankha (animal crossing),ankha（动物穿越）,286,0
buttercup (ppg),毛茛 (ppg),286,0
costume chart,服装图,286,0
creature on shoulder,肩上的生物,286,0
erkaz,埃尔卡兹,286,0
furau,富劳,286,0
goe (g-o-e),去（去）,286,0
h-new,h-新,286,0
hat pin,帽子别针,286,0
hijiki (hijikini),羊栖菜 (hijikini),286,0
holding fireworks,举行烟花,286,0
hugging another's tail,拥抱别人的尾巴,286,0
kaguyuzu,kaguyuzu,286,0
kazama souta,风间宗太,286,0
kinagase tsumugu,kinagase tsumugu,286,0
kinfuji,金富士,286,0
kitsuneno denpachi,狐野电八,286,0
kiyohime (swimsuit lancer) (first ascension) (fate),kiyohime (泳装枪手) (第一次升天) (fate),286,0
kuroba rapid,黑羽快速,286,0
late for school,上学迟到,286,0
mauser c96,毛瑟 c96,286,0
meiji ken,明治肯,286,0
meme50,模因50,286,0
mizin kosutin,米津科苏廷,286,0
mizuki (arknights),水木（方舟之夜）,286,0
monobeno,单体,286,0
nagomi (mokatitk),nagomi (mokatitk),286,0
nekonyaa (girls und panzer),nekonyaa（少女与装甲）,286,0
orushibu,乌鲁布,286,0
sakamoto ryuuji,坂本龙二,286,0
shohei (piranha5hk),翔平 (piranha5hk),286,0
simoyuki,小雪,286,0
tsuki tokage,月影,286,0
umino mokuzu (shizumisou),海野木头（shizumisou）,286,0
victorian maid,维多利亚时代的女仆,286,0
yoichi (umagoya),阳一（马古屋）,286,0
alternate color school swimsuit,备用颜色学校泳衣,285,0
amagi-chan (azur lane),天城酱（碧蓝航线）285,285,0
bruised eye,眼睛受伤,285,0
carrot print,胡萝卜印花,285,0
chiester410,谢斯塔410,285,0
chikuwa,竹轮（食物）,285,0
falkyrie no monshou,falkyrie no monshou,285,0
feet on table,桌子上的脚,285,0
flight attendant,空姐,285,0
fu hua (azure empyrea),复华（天蓝色）,285,0
grenade pin,手榴弹针,285,0
howl (howl no ugoku shiro),嚎叫（嚎叫没有 ugoku shiro）,285,0
hydreigon,三首恶龙（宝可梦）,285,0
instagram,Instagram,285,0
iwasaki takashi,岩崎隆,285,0
kagura (azumanga daioh),神乐 (azumanga daioh),285,0
kamioka shun'ya,神冈春夜,285,0
kasai shin,葛西新,285,0
kimeemaru,油库里,285,0
konpeitou,金平糖,285,0
kousetsu samonji,光雪三文寺,285,0
mamemochi,豆饼,285,0
mata (matasoup),马塔（马塔汤）,285,0
medicine,药物,285,0
mister donut,甜甜圈先生,285,0
miwano rag,三和野抹布,285,0
ortlinde (fate),奥特林德（命运）,285,0
prompto argentum,快速银,285,0
public vibrator,公共振动器,285,1
vaginal vibrator,阴道振动器,285,1
rotated,旋转,285,0
simulacrum (titanfall),拟像（泰坦陨落）,285,0
source mismatch,源不匹配,285,0
stuffed sheep,毛绒羊,285,0
sydus,西杜斯,285,0
takano yuki (allegro mistic),高野由纪 (allegro mistic),285,0
thai commentary,泰语评论,285,0
wii,任天堂第五代游戏机wii,285,0
ak-12,AK-12,284,0
akechi gorou,明智五郎,284,0
arcie albano,阿尔西阿尔巴诺,284,0
bouncing,弹跳,284,0
c (control),c（控制）,284,0
chounorin,舒诺林,284,0
dolls in pseudo paradise,假天堂里的玩偶,284,0
dr pepper,胡椒博士,284,0
feena (grandia),费纳（格兰迪亚）,284,0
fluttershy,飘飘,284,0
food on clothes,衣服上的食物,284,0
fukurou (owl222),福郎 (owl222),284,0
gatau,加图,284,0
greek mythology,希腊神话,284,0
hanya (hanya yashiki),hanya (hanya yashiki),284,0
hisau maiya,久寿舞弥,284,0
hoshinoumi academy uniform,星之海学院制服,284,0
